-1.52792,-7.19303
-1.47803,-7.18968
-1.42814,-7.18633
-1.37825,-7.18298
-1.32837,-7.17963
-1.27848,-7.17627
-1.22859,-7.17292
-1.1787,-7.16957
-1.12882,-7.16622
-1.07893,-7.16287
-1.02904,-7.15952
-0.979153,-7.15617
-0.929265,-7.15282
-0.879378,-7.14946
-0.82949,-7.14611
-0.779602,-7.14276
-0.729715,-7.13941
-0.679827,-7.13606
-0.62994,-7.13271
-0.580052,-7.12936
-0.530164,-7.12601
-0.480277,-7.12265
-0.430389,-7.1193
-0.380502,-7.11595
-0.330614,-7.1126
-0.280727,-7.10925
-0.230839,-7.1059
-0.180951,-7.10255
-0.131064,-7.0992
-0.0811762,-7.09584
-0.0312886,-7.09249
0.018599,-7.08914
0.0684865,-7.08579
0.118374,-7.08244
0.168262,-7.07909
0.218149,-7.07574
0.268037,-7.07239
0.317924,-7.06904
0.367812,-7.06568
0.4177,-7.06233
0.467587,-7.05898
0.517475,-7.05563
0.567362,-7.05228
0.635583,-7.04893
0.685523,-7.04647
0.735463,-7.04402
0.785403,-7.04157
0.835342,-7.03912
0.885282,-7.03666
0.935222,-7.03421
0.985162,-7.03176
1.0351,-7.0293
1.08504,-7.02685
1.13498,-7.0244
1.18492,-7.02195
1.23486,-7.01949
1.2848,-7.01704
1.33474,-7.01459
1.38468,-7.01214
1.43462,-7.00968
1.48456,-7.00723
1.5345,-7.00478
1.58444,-7.00232
1.63438,-6.99987
1.68432,-6.99742
1.73426,-6.99497
1.7842,-6.99251
1.83414,-6.99006
1.88408,-6.98761
1.93402,-6.98515
1.98396,-6.9827
2.0339,-6.98025
2.08384,-6.9778
2.13378,-6.97534
2.18372,-6.97289
2.23366,-6.97044
2.2836,-6.96798
2.33354,-6.96553
2.38348,-6.96308
2.43342,-6.96063
2.48336,-6.95817
2.5333,-6.95572
2.58324,-6.95327
2.63318,-6.95081
2.68312,-6.94836
2.73305,-6.94591
2.78299,-6.94346
2.83293,-6.941
2.88287,-6.93855
2.93281,-6.9361
2.98275,-6.93364
3.03269,-6.93119
3.08263,-6.92874
3.13257,-6.92629
3.18251,-6.92383
3.23245,-6.92138
3.28239,-6.91893
3.33233,-6.91647
3.38227,-6.91402
3.43221,-6.91157
3.48215,-6.90912
3.53209,-6.90666
3.58203,-6.90421
3.63197,-6.90176
3.68191,-6.8993
3.73185,-6.89685
3.78179,-6.8944
3.83173,-6.89195
3.88167,-6.88949
3.93161,-6.88704
3.98155,-6.88459
4.03149,-6.88213
4.08143,-6.87968
4.13137,-6.87723
4.18131,-6.87478
4.23125,-6.87232
4.28119,-6.86987
4.33113,-6.86742
4.38107,-6.86496
4.43101,-6.84418
4.47717,-6.82496
4.52333,-6.80575
4.56949,-6.78654
4.61565,-6.76732
4.66181,-6.74811
4.70798,-6.7289
4.75414,-6.70968
4.8003,-6.69047
4.84646,-6.67125
4.89262,-6.65204
4.93878,-6.63283
4.98494,-6.59528
5.02373,-6.56373
5.06252,-6.53218
5.10131,-6.50063
5.1401,-6.46908
5.17889,-6.43753
5.21768,-6.40598
5.25646,-6.37443
5.29525,-6.34288
5.33404,-6.31133
5.37283,-6.27978
5.41162,-6.24823
5.45041,-6.21668
5.4892,-6.16679
5.51989,-6.12732
5.55058,-6.08785
5.58127,-6.04838
5.61197,-6.00891
5.64266,-5.96944
5.67335,-5.92996
5.70404,-5.89049
5.73473,-5.85102
5.76543,-5.81155
5.79612,-5.77208
5.82681,-5.73261
5.8575,-5.69314
5.88819,-5.65367
5.91889,-5.6142
5.94958,-5.57472
5.98027,-5.53525
6.01096,-5.49578
6.04165,-5.45631
6.07235,-5.41684
6.10304,-5.37737
6.13373,-5.31956
6.15718,-5.2754
6.18063,-5.23124
6.20407,-5.18708
6.22752,-5.14292
6.23264,-5.09876
6.23775,-5.0546
6.24287,-5.01044
6.24798,-4.96628
6.2531,-4.92212
6.25821,-4.87796
6.26332,-4.83379
6.26844,-4.78963
6.27355,-4.74547
6.27867,-4.70131
6.28378,-4.65715
6.2889,-4.61299
6.29401,-4.56883
6.29913,-4.52467
6.28591,-4.48051
6.27269,-4.43635
6.25947,-4.39219
6.24625,-4.34803
6.23303,-4.30386
6.21981,-4.2597
6.20659,-4.21554
6.19338,-4.17138
6.18016,-4.12722
6.16694,-4.08306
6.13539,-4.0389
6.10632,-3.99822
6.07725,-3.95753
6.04818,-3.91685
6.01912,-3.87617
5.99005,-3.83548
5.96098,-3.7948
5.93192,-3.75412
5.90285,-3.71344
5.87378,-3.67275
5.84472,-3.63207
5.81565,-3.59139
5.76825,-3.5507
5.73031,-3.51814
5.69237,-3.48557
5.65442,-3.45301
5.61648,-3.42045
5.57854,-3.38788
5.5406,-3.35532
5.50266,-3.32275
5.46472,-3.29019
5.42677,-3.25762
5.3705,-3.22506
5.32722,-3.20002
5.28395,-3.17497
5.24067,-3.14993
5.19739,-3.12489
5.15412,-3.09985
5.11084,-3.0748
5.06757,-3.04976
5.02429,-3.02472
4.98101,-2.99967
4.93774,-2.97463
4.89446,-2.94959
4.83285,-2.92455
4.78653,-2.90572
4.74021,-2.88689
4.69389,-2.86806
4.64757,-2.84924
4.60125,-2.83041
4.55493,-2.81158
4.50861,-2.79275
4.4623,-2.77392
4.41598,-2.7551
4.36966,-2.73627
4.305,-2.71744
4.257,-2.70346
4.20899,-2.68948
4.16098,-2.6755
4.11298,-2.66152
4.06497,-2.64754
4.01697,-2.63356
3.96896,-2.61958
3.92096,-2.6056
3.87295,-2.59162
3.82494,-2.57764
3.7586,-2.56366
3.70968,-2.55335
3.66075,-2.54304
3.61183,-2.53273
3.5629,-2.52242
3.51398,-2.51211
3.46505,-2.5018
3.41613,-2.49149
3.3672,-2.48118
3.31828,-2.47087
3.26935,-2.46056
3.22042,-2.45025
3.1715,-2.43994
3.10424,-2.42963
3.05482,-2.42205
3.0054,-2.41448
2.95597,-2.4069
2.90655,-2.39933
2.85713,-2.39175
2.8077,-2.38417
2.75828,-2.3766
2.70886,-2.36902
2.65944,-2.36145
2.61001,-2.35387
2.54226,-2.34629
2.49257,-2.34074
2.44288,-2.33518
2.39319,-2.32963
2.3435,-2.32407
2.29381,-2.31851
2.24412,-2.31296
2.19443,-2.3074
2.14474,-2.30185
2.09505,-2.29629
2.04535,-2.29073
1.99566,-2.28518
1.94597,-2.27962
1.89628,-2.27406
1.84659,-2.26851
1.7969,-2.26295
1.74721,-2.2574
1.69752,-2.25184
1.64783,-2.24628
1.59814,-2.24073
1.54845,-2.23517
1.49876,-2.22962
1.44907,-2.22406
1.39938,-2.2185
1.34969,-2.21295
1.3,-2.20739
1.25031,-2.20184
1.20062,-2.19628
1.15093,-2.19072
1.10124,-2.18517
1.05155,-2.17961
0.983524,-2.17405
0.93369,-2.16998
0.883856,-2.16591
0.834022,-2.16184
0.784188,-2.15777
0.734353,-2.1537
0.684519,-2.14963
0.634685,-2.14556
0.584851,-2.14149
0.535017,-2.13742
0.46685,-2.13335
0.416939,-2.13037
0.367028,-2.12739
0.317116,-2.12441
0.267205,-2.12143
0.217294,-2.11845
0.167383,-2.11547
0.117472,-2.11249
0.0675609,-2.10951
0.0176498,-2.10653
-0.0322613,-2.10355
-0.0821724,-2.10057
-0.132083,-2.09759
-0.181995,-2.09461
-0.231906,-2.09163
-0.281817,-2.08865
-0.331728,-2.08567
-0.381639,-2.08269
-0.43155,-2.07971
-0.481461,-2.07673
-0.549706,-2.07375
-0.599658,-2.07157
-0.64961,-2.06938
-0.699563,-2.0672
-0.749515,-2.06502
-0.799468,-2.06284
-0.84942,-2.06066
-0.899372,-2.05848
-0.949325,-2.0563
-0.999277,-2.05411
-1.04923,-2.05193
-1.09918,-2.04975
-1.16747,-2.04757
-1.21744,-2.04597
-1.26742,-2.04438
-1.31739,-2.04278
-1.3857,-2.04118
-1.43569,-2.04001
-1.48567,-2.03885
-1.53566,-2.03768
-1.58564,-2.03651
-1.63563,-2.03534
-1.68562,-2.03417
-1.7356,-2.03301
-1.78559,-2.03184
-1.83558,-2.03067
-1.88556,-2.0295
-1.93555,-2.02833
-2.00387,-2.02716
-2.05386,-2.02631
-2.10385,-2.02545
-2.15385,-2.0246
-2.20384,-2.02374
-2.25383,-2.02289
-2.30383,-2.02203
-2.35382,-2.02118
-2.40381,-2.02032
-2.4538,-2.01947
-2.5038,-2.01861
-2.57212,-2.01776
-2.62212,-2.01713
-2.67212,-2.01651
-2.72211,-2.01588
-2.77211,-2.01526
-2.8221,-2.01463
-2.8721,-2.01401
-2.9221,-2.01338
-2.97209,-2.01275
-3.02209,-2.01213
-3.07208,-2.0115
-3.12208,-2.01088
-3.17208,-2.01025
-3.22207,-2.00963
-3.27207,-2.009
-3.32207,-2.00838
-3.37206,-2.00775
-3.42206,-2.00712
-3.49039,-2.0065
-3.54038,-2.00604
-3.59038,-2.00558
-3.64038,-2.00513
-3.69038,-2.00467
-3.74038,-2.00421
-3.79037,-2.00375
-3.84037,-2.00329
-3.89037,-2.00284
-3.94037,-2.00238
-3.99036,-2.00192
-4.04036,-2.00146
-4.09036,-2.00101
-4.14036,-2.00055
-4.19036,-2.00009
-4.24035,-1.99963
-4.29035,-1.99917
-4.34035,-1.99872
-4.39035,-1.99826
-4.44035,-1.9978
-4.49034,-1.99734
-4.55867,-1.99689
-4.60867,-1.99655
-4.65867,-1.99622
-4.70867,-1.99588
-4.75867,-1.99555
-4.80867,-1.99521
-4.85867,-1.99488
-4.90867,-1.99454
-4.95866,-1.99421
-5.00866,-1.99387
-5.05866,-1.99354
-5.10866,-1.9932
-5.17699,-1.99287
-5.22699,-1.99262
-5.27699,-1.99238
-5.32699,-1.99213
-5.37699,-1.99189
-5.42699,-1.99164
-5.47699,-1.9914
-5.52699,-1.99115
-5.57699,-1.99091
-5.62699,-1.99066
-5.67699,-1.99041
-5.72698,-1.99017
-5.77698,-1.98992
-5.82698,-1.98968
-5.89532,-1.98943
-5.94532,-1.98926
-5.99532,-1.98908
-6.04531,-1.9889
-6.09531,-1.98872
-6.14531,-1.98854
-6.19531,-1.98836
-6.24531,-1.98818
-6.29531,-1.988
-6.34531,-1.98782
-6.39531,-1.98764
-6.44531,-1.98746
-6.49531,-1.98728
-6.54531,-1.9871
-6.59531,-1.98692
-6.66364,-1.98675
-6.71364,-1.98661
-6.76364,-1.98648
-6.81364,-1.98635
-6.86364,-1.98622
-6.91364,-1.98609
-6.96364,-1.98596
-7.01364,-1.98583
-7.06364,-1.9857
-7.11364,-1.98556
-7.16364,-1.98543
-7.21364,-1.9853
-7.26364,-1.98517
-7.33197,-1.98504
-7.38197,-1.98494
-7.43197,-1.98485
-7.48197,-1.98475
-7.53197,-1.98466
-7.58197,-1.98456
-7.63197,-1.98446
-7.68197,-1.98437
-7.73197,-1.98427
-7.78197,-1.98418
-7.83197,-1.98408
-7.88197,-1.98398
-7.93197,-1.98389
-7.98197,-1.98379
-8.03197,-1.9837
-8.08197,-1.9836
-8.13197,-1.9835
-8.18197,-1.98341
-8.23197,-1.98331
-8.28197,-1.98322
-8.33197,-1.98312
-8.38197,-1.98302
-8.43197,-1.98293
-8.48197,-1.98283
-8.53197,-1.98274
-8.58197,-1.98264
-8.63197,-1.98254
-8.68197,-1.98245
-8.73197,-1.98235
-8.78197,-1.98226
-8.83197,-1.98216
-8.88197,-1.98206
-8.93197,-1.98197
-9.00031,-1.98187
-9.05031,-1.9818
-9.10031,-1.98173
-9.15031,-1.98166
-9.20031,-1.98159
-9.25031,-1.98152
-9.30031,-1.98145
-9.35031,-1.98138
-9.40031,-1.98131
-9.45031,-1.98124
-9.50031,-1.98117
-9.55031,-1.9811
-9.60031,-1.98103
-9.65031,-1.98096
-9.70031,-1.98089
-9.76864,-1.98082
-9.81864,-1.98077
-9.86864,-1.98072
-9.91864,-1.98066
-9.96865,-1.98061
-10.0186,-1.98056
-10.0686,-1.98051
-10.1186,-1.98046
-10.1686,-1.98041
-10.2186,-1.98036
-10.2686,-1.98031
-10.3186,-1.98025
-10.3686,-1.9802
-10.4186,-1.98015
-10.4686,-1.9801
-10.5186,-1.98005
-10.5686,-1.98
-10.6186,-1.97995
-10.6686,-1.97989
-10.7186,-1.97984
-10.7686,-1.97979
-10.8186,-1.97974
-10.8686,-1.97969
-10.9186,-1.97964
-10.9686,-1.97959
-11.0186,-1.97953
-11.0686,-1.97948
-11.1186,-1.97943
-11.1686,-1.97938
-11.2186,-1.97933
-11.2687,-1.97928
-11.3187,-1.97923
-11.3687,-1.97917
-11.4187,-1.97912
-11.4687,-1.97907
-11.5187,-1.97902
-11.5687,-1.97897
-11.6187,-1.97892
-11.6687,-1.97887
-11.7187,-1.97882
-11.7687,-1.97876
-11.8187,-1.97871
-11.8687,-1.97866
-11.9187,-1.97861
-11.9687,-1.97856
-12.0187,-1.97851
-12.0687,-1.97846
-12.1187,-1.9784
-12.1687,-1.97835
-12.2187,-1.9783
-12.2687,-1.97825
-12.3187,-1.9782
-12.3687,-1.97815
-12.4187,-1.9781
-12.4687,-1.97804
-12.5187,-1.95966
-12.5656,-1.9424
-12.6125,-1.92515
-12.6594,-1.90789
-12.7064,-1.89064
-12.7533,-1.87338
-12.8002,-1.85613
-12.8472,-1.83887
-12.8941,-1.82162
-12.941,-1.80436
-12.9879,-1.78711
-13.0349,-1.76985
-13.0818,-1.7526
-13.1287,-1.73534
-13.1757,-1.71809
-13.2226,-1.70083
-13.2695,-1.68357
-13.3164,-1.66632
-13.3634,-1.64906
-13.4103,-1.63181
-13.4572,-1.61455
-13.5042,-1.5973
-13.5511,-1.58004
-13.598,-1.54445
-13.6378,-1.51424
-13.6777,-1.48403
-13.7175,-1.45382
-13.7574,-1.4236
-13.7972,-1.39339
-13.837,-1.36318
-13.8769,-1.33297
-13.9167,-1.30275
-13.9566,-1.27254
-13.9964,-1.24233
-14.0362,-1.21211
-14.0761,-1.1819
-14.1159,-1.15169
-14.1558,-1.12148
-14.1956,-1.09126
-14.2354,-1.06105
-14.2753,-1.0125
-14.307,-0.973853
-14.3387,-0.935202
-14.3704,-0.896551
-14.4022,-0.8579
-14.4339,-0.819249
-14.4656,-0.780598
-14.4973,-0.741947
-14.529,-0.703296
-14.5608,-0.664645
-14.5925,-0.625994
-14.6242,-0.587343
-14.6559,-0.548692
-14.6693,-0.51004
-14.6827,-0.471389
-14.6961,-0.432738
-14.7095,-0.394087
-14.7228,-0.355436
-14.7362,-0.316785
-14.7496,-0.278134
-14.763,-0.239483
-14.7764,-0.200832
-14.7898,-0.162181
-14.8032,-0.12353
-14.8165,-0.0848792
-14.8299,-0.0462282
-14.8433,-0.00757721
-14.8384,0.0310738
-14.8334,0.0697248
-14.8285,0.126709
-14.8241,0.176522
-14.8198,0.226334
-14.8155,0.276147
-14.8112,0.32596
-14.8068,0.375772
-14.8025,0.425585
-14.7982,0.475397
-14.7939,0.52521
-14.7895,0.575023
-14.7852,0.624835
-14.7809,0.674648
-14.7766,0.72446
-14.7722,0.774273
-14.7679,0.824086
-14.7636,0.873898
-14.7593,0.923711
-14.7549,0.973524
-14.7506,1.02334
-14.7463,1.07315
-14.742,1.12296
-14.7376,1.17277
-14.7333,1.22259
-14.729,1.2724
-14.7247,1.32221
-14.702,1.37202
-14.6813,1.41754
-14.6606,1.46305
-14.6399,1.50856
-14.6192,1.55408
-14.5985,1.59959
-14.5778,1.6451
-14.5571,1.69061
-14.5364,1.73613
-14.5157,1.78164
-14.495,1.82715
-14.4743,1.87266
-14.4536,1.91818
-14.4329,1.96369
-14.4122,2.0092
-14.3915,2.05472
-14.3708,2.10023
-14.3501,2.14574
-14.3294,2.19125
-14.3087,2.23677
-14.288,2.28228
-14.2489,2.32779
-14.2164,2.36574
-14.1838,2.4037
-14.1513,2.44165
-14.1187,2.4796
-14.0862,2.51756
-14.0536,2.55551
-14.0211,2.59346
-13.9885,2.63141
-13.956,2.66937
-13.9234,2.70732
-13.8909,2.74527
-13.8583,2.78322
-13.8258,2.82118
-13.7932,2.85913
-13.7423,2.89708
-13.7022,2.92698
-13.6622,2.95687
-13.6221,2.98676
-13.582,3.01666
-13.5419,3.04655
-13.5018,3.07644
-13.4618,3.10634
-13.4217,3.13623
-13.3816,3.16612
-13.3415,3.19602
-13.3014,3.22591
-13.243,3.25581
-13.1985,3.27858
-13.154,3.30136
-13.1095,3.32414
-13.065,3.34692
-13.0205,3.3697
-12.976,3.39248
-12.9315,3.41526
-12.887,3.43803
-12.8424,3.46081
-12.7979,3.48359
-12.7534,3.50637
-12.6906,3.52915
-12.6436,3.54619
-12.5966,3.56322
-12.5496,3.58026
-12.5025,3.5973
-12.4555,3.61434
-12.4085,3.63138
-12.3615,3.64842
-12.3145,3.66546
-12.2675,3.68249
-12.2205,3.69953
-12.1552,3.71657
-12.1068,3.72919
-12.0584,3.7418
-12.01,3.75442
-11.9616,3.76704
-11.9133,3.77965
-11.8649,3.79227
-11.8165,3.80489
-11.7681,3.8175
-11.7197,3.83012
-11.6713,3.84274
-11.623,3.85535
-11.5746,3.86797
-11.5262,3.88059
-11.4595,3.8932
-11.4104,3.90249
-11.3612,3.91178
-11.3121,3.92107
-11.263,3.93036
-11.2138,3.93966
-11.1647,3.94895
-11.1156,3.95824
-11.0664,3.96753
-11.0173,3.97682
-10.9499,3.98611
-10.9003,3.99293
-10.8508,3.99975
-10.8013,4.00657
-10.7517,4.01339
-10.7022,4.02022
-10.6527,4.02704
-10.6031,4.03386
-10.5536,4.04068
-10.5041,4.0475
-10.4545,4.05432
-10.405,4.06115
-10.3555,4.06797
-10.3059,4.07479
-10.2564,4.08161
-10.1885,4.08843
-10.1388,4.09343
-10.089,4.09843
-10.0393,4.10343
-9.98953,4.10843
-9.93978,4.11344
-9.89003,4.11844
-9.84028,4.12344
-9.79053,4.12844
-9.74078,4.13344
-9.69103,4.13844
-9.64128,4.14344
-9.5732,4.14844
-9.52334,4.1521
-9.47347,4.15576
-9.4236,4.15943
-9.37374,4.16309
-9.32387,4.16675
-9.27401,4.17041
-9.22414,4.17408
-9.17428,4.17774
-9.12441,4.1814
-9.07454,4.18507
-9.02468,4.18873
-8.97481,4.19239
-8.90661,4.19605
-8.85669,4.19873
-8.80676,4.20142
-8.75683,4.2041
-8.7069,4.20678
-8.65698,4.20946
-8.60705,4.21214
-8.55712,4.21482
-8.50719,4.2175
-8.45726,4.22018
-8.40734,4.22287
-8.33908,4.22555
-8.28911,4.22751
-8.23915,4.22947
-8.18919,4.23143
-8.13923,4.2334
-8.08927,4.23536
-8.03931,4.23732
-7.98935,4.23929
-7.93939,4.24125
-7.88942,4.24321
-7.83946,4.24517
-7.7895,4.24714
-7.72121,4.2491
-7.67123,4.25054
-7.62125,4.25197
-7.57127,4.25341
-7.52129,4.25484
-7.47131,4.25628
-7.42133,4.25772
-7.37135,4.25915
-7.32137,4.26059
-7.27139,4.26202
-7.22141,4.26346
-7.17144,4.2649
-7.12146,4.26633
-7.05314,4.26777
-7.00315,4.26882
-6.95317,4.26987
-6.90318,4.27092
-6.85319,4.27197
-6.8032,4.27302
-6.75321,4.27408
-6.70322,4.27513
-6.65323,4.27618
-6.60324,4.27723
-6.55326,4.27828
-6.50327,4.27933
-6.45328,4.28038
-6.38496,4.28143
-6.33496,4.2822
-6.28497,4.28297
-6.23497,4.28374
-6.18498,4.28451
-6.13499,4.28528
-6.08499,4.28605
-6.035,4.28682
-5.985,4.28759
-5.93501,4.28835
-5.88502,4.28912
-5.83502,4.28989
-5.7667,4.29066
-5.7167,4.29122
-5.6667,4.29179
-5.6167,4.29235
-5.56671,4.29291
-5.51671,4.29348
-5.46671,4.29404
-5.41672,4.2946
-5.36672,4.29516
-5.29839,4.29573
-5.24839,4.29614
-5.19839,4.29655
-5.1484,4.29696
-5.0984,4.29737
-5.0484,4.29778
-4.9984,4.29819
-4.9484,4.29861
-4.8984,4.29902
-4.84841,4.29943
-4.79841,4.29984
-4.74841,4.30025
-4.69841,4.30066
-4.64841,4.30108
-4.59841,4.30149
-4.53008,4.3019
-4.48008,4.3022
-4.43008,4.3025
-4.38008,4.3028
-4.33009,4.3031
-4.28009,4.30341
-4.23009,4.30371
-4.18009,4.30401
-4.13009,4.30431
-4.08009,4.30461
-4.03009,4.30491
-3.98009,4.30521
-3.93009,4.30551
-3.86176,4.30582
-3.81176,4.30604
-3.76176,4.30626
-3.71176,4.30648
-3.66176,4.3067
-3.61176,4.30692
-3.56176,4.30714
-3.51176,4.30736
-3.46176,4.30758
-3.41176,4.3078
-3.36176,4.30802
-3.31177,4.30824
-3.26177,4.30846
-3.21177,4.30868
-3.16177,4.3089
-3.11177,4.30912
-3.06177,4.30934
-3.01177,4.30956
-2.96177,4.30978
-2.91177,4.31
-2.86177,4.31022
-2.81177,4.31044
-2.76177,4.31066
-2.71177,4.31088
-2.66177,4.3111
-2.61177,4.31132
-2.56177,4.31154
-2.51177,4.31176
-2.46177,4.31198
-2.41177,4.3122
-2.36178,4.31243
-2.31178,4.31265
-2.26178,4.31287
-2.21178,4.31309
-2.14344,4.31331
-2.09344,4.31347
-2.04344,4.31363
-1.99344,4.31379
-1.94344,4.31395
-1.89345,4.31411
-1.84345,4.31427
-1.79345,4.31443
-1.74345,4.3146
-1.69345,4.31476
-1.64345,4.31492
-1.57511,4.31508
-1.52511,4.3152
-1.47511,4.31532
-1.42511,4.31543
-1.37511,4.31555
-1.32511,4.31567
-1.27511,4.31579
-1.22511,4.31591
-1.17511,4.31603
-1.12512,4.31614
-1.07512,4.31626
-1.02512,4.31638
-0.975116,4.3165
-0.906782,4.31662
-0.856782,4.3167
-0.806782,4.31679
-0.756783,4.31688
-0.706783,4.31696
-0.656783,4.31705
-0.606783,4.31713
-0.556783,4.31722
-0.506783,4.31731
-0.456783,4.31739
-0.406783,4.31748
-0.356783,4.31757
-0.306783,4.31765
-0.256783,4.31774
-0.206783,4.31782
-0.156783,4.31791
-0.106783,4.318
-0.0567835,4.31808
